fips,number_of_deaths,total_population,area_per_square_mile,population_density_per_square_mile,minority_percentage,limited_english,multi_unit_housing,mobile_homes,overcrowding_rank,no_vehicle_household,institutionalized_ranker,housing_and_transportation,social_vulnerability,"Less than a high school diploma, 2015-19","High school diploma only, 2015-19","Some college or associate's degree, 2015-19","Bachelor's degree or higher, 2015-19"
21019,975.0,48716.0,159.8670532,304.728204,0.2388,0.0818,0.7685,0.5046,0.1764,0.8376,0.7889,0.7861,0.5664,4021.0,11550.0,11925.0,6613.0
21021,478.0,29650.0,180.4142808,164.3439747,0.4578,0.4241,0.2751,0.2964,0.0821,0.6587,0.922,0.3451,0.3843,2580.0,6710.0,5698.0,5038.0
21023,160.0,8404.0,205.6123077,40.87303962,0.0115,0.1445,0.5339,0.8848,0.4842,0.6934,0.0372,0.553,0.503,817.0,2655.0,1498.0,756.0
21025,366.0,13476.0,492.4136946,27.36723237,0.0267,0.1359,0.0716,0.9904,0.8545,0.978,0.6094,0.9366,0.8434,2248.0,3382.0,2178.0,1399.0
21027,387.0,20000.0,567.2029029,35.26075042,0.1687,0.5145,0.2423,0.9274,0.83,0.5339,0.3658,0.702,0.7303,2240.0,6314.0,3819.0,1677.0
21029,1113.0,77727.0,297.0243547,261.6856119,0.1449,0.2292,0.3973,0.4167,0.1942,0.0551,0.0382,0.0236,0.1261,6444.0,23261.0,17957.0,8235.0
21031,260.0,12828.0,426.0877081,30.10647751,0.1633,0.6348,0.1617,0.8567,0.7294,0.774,0.4164,0.7249,0.794,1830.0,3857.0,2049.0,1253.0
21033,230.0,12758.0,344.7916995,37.00205085,0.3295,0.0,0.5065,0.7192,0.0334,0.6154,0.248,0.2942,0.5053,1163.0,4031.0,2394.0,1369.0
21035,511.0,38302.0,385.0232102,99.47971704,0.3677,0.4683,0.8153,0.5575,0.1047,0.7049,0.9195,0.8004,0.5011,2541.0,7755.0,6975.0,6885.0
21037,1319.0,91456.0,151.3189032,604.3924327,0.2757,0.2751,0.9207,0.1025,0.2289,0.8195,0.7173,0.6406,0.2531,5888.0,17981.0,16700.0,23136.0
21039,86.0,4954.0,189.434276,26.15155031,0.171,0.2614,0.0398,0.7791,0.5696,0.5193,0.2455,0.3085,0.3954,559.0,1357.0,939.0,500.0
21041,244.0,10776.0,128.5696088,83.81451959,0.3897,0.5174,0.2706,0.7504,0.951,0.8424,0.696,0.9376,0.9316,1560.0,2890.0,2138.0,590.0
21043,541.0,27292.0,409.4959924,66.6477829,0.0414,0.2073,0.4231,0.9564,0.5094,0.4537,0.6288,0.7393,0.6883,3876.0,7497.0,4903.0,2340.0
21045,318.0,15928.0,444.232743,35.85507879,0.1334,0.3254,0.1009,0.9166,0.2792,0.6807,0.5941,0.5196,0.7167,2637.0,4464.0,2499.0,1406.0
21047,1047.0,73936.0,717.505771,103.0458611,0.7332,0.4139,0.7189,0.4015,0.5753,0.8195,0.9121,0.9147,0.8685,5872.0,12619.0,14796.0,7360.0
21049,712.0,35706.0,252.4639487,141.430094,0.3486,0.4982,0.6568,0.4167,0.5466,0.6705,0.2146,0.4871,0.5084,3489.0,8661.0,8042.0,5090.0
21051,520.0,21160.0,469.24689,45.09353274,0.2716,0.2232,0.2251,0.9389,0.7342,0.9723,0.9045,0.9796,0.9124,5132.0,5136.0,2842.0,1430.0
21053,182.0,10172.0,197.2457256,51.57019229,0.0802,0.0,0.0786,0.9557,0.1283,0.6807,0.375,0.3378,0.6278,1908.0,2839.0,1651.0,731.0
21055,180.0,9211.0,359.9534135,25.58942256,0.0538,0.5113,0.0,0.7268,0.6708,0.9163,0.547,0.6791,0.6205,1030.0,2674.0,1831.0,832.0
21057,137.0,6780.0,305.1815498,22.21628406,0.1891,0.1226,0.1289,0.7558,0.2308,0.8472,0.304,0.3578,0.5454,889.0,2097.0,1240.0,649.0
21059,1524.0,98724.0,458.3662256,215.3823613,0.3855,0.609,0.7026,0.2964,0.6902,0.6297,0.6743,0.7501,0.6234,6777.0,23134.0,22323.0,15552.0
21061,222.0,12086.0,302.8847869,39.90296153,0.1086,0.4257,0.2592,0.9261,0.7335,0.4358,0.6972,0.7749,0.7389,1925.0,3458.0,2511.0,903.0
21063,137.0,7661.0,234.3160902,32.6951512,0.0274,0.1,0.0755,0.9933,0.3521,0.8071,0.9656,0.8415,0.8109,1380.0,2400.0,1212.0,539.0
21065,360.0,14406.0,253.0777637,56.92321519,0.0105,0.0,0.4218,0.8434,0.8523,0.7389,0.1305,0.7479,0.8208,2467.0,4630.0,2018.0,997.0
21067,3703.0,311529.0,283.6468833,1098.298689,0.6765,0.8179,0.9685,0.0369,0.5673,0.774,0.7708,0.8106,0.4919,18266.0,40802.0,58237.0,90867.0
21069,282.0,14543.0,348.5425133,41.72518257,0.0745,0.6485,0.1098,0.937,0.8322,0.7587,0.0229,0.5667,0.7892,2011.0,3973.0,2610.0,1268.0
21071,978.0,38144.0,393.3464341,96.97304129,0.0201,0.1102,0.4807,0.9325,0.5107,0.9398,0.5632,0.9144,0.8306,6353.0,9685.0,6706.0,2909.0
21073,893.0,49982.0,207.7510734,240.5860012,0.5409,0.5657,0.8335,0.2302,0.2757,0.4537,0.7252,0.4916,0.4887,3914.0,11139.0,9870.0,10617.0
21075,157.0,6323.0,205.9307241,30.7045004,0.6893,0.1038,0.2741,0.3212,0.1621,0.978,0.8816,0.5435,0.8535,909.0,1627.0,1227.0,583.0
21077,190.0,8543.0,98.3399821,86.87209228,0.319,0.6406,0.6718,0.9551,0.8134,0.6154,0.2391,0.8768,0.7147,1100.0,2581.0,1481.0,680.0
21079,286.0,17051.0,230.0777189,74.10974033,0.2009,0.1808,0.0,0.5575,0.6644,0.3986,0.1009,0.1519,0.4747,2351.0,4592.0,3267.0,2180.0
21081,464.0,24705.0,257.9649586,95.76882122,0.2025,0.4384,0.1716,0.8395,0.8851,0.313,0.4288,0.5556,0.6829,2159.0,7631.0,4235.0,2082.0
21083,641.0,37379.0,551.749809,67.74628534,0.4355,0.7571,0.354,0.6272,0.5893,0.8472,0.419,0.666,0.781,3167.0,9939.0,7701.0,4371.0
21085,545.0,26092.0,498.6318603,52.32718179,0.1194,0.2276,0.4269,0.8255,0.5065,0.5033,0.2531,0.4909,0.5804,3314.0,7678.0,4998.0,1878.0
21087,188.0,11123.0,286.03892,38.88631659,0.1815,0.4457,0.1124,0.6753,0.0599,0.6425,0.2069,0.1442,0.5116,1946.0,3001.0,1948.0,1045.0
21089,660.0,36255.0,344.4515066,105.2542936,0.0621,0.0809,0.3321,0.6243,0.56,0.2939,0.2124,0.255,0.3728,2789.0,9118.0,9088.0,4342.0
21091,125.0,8716.0,187.6534724,46.4473153,0.0834,0.4922,0.3098,0.8418,0.3174,0.0786,0.2646,0.1777,0.4553,849.0,2528.0,1784.0,667.0
21093,1429.0,107573.0,623.2980158,172.586784,0.624,0.5428,0.7959,0.489,0.2967,0.5645,0.6476,0.6425,0.5995,6783.0,21820.0,27330.0,15783.0
21095,761.0,28031.0,465.8272163,60.17467211,0.1289,0.0478,0.4244,0.816,0.6578,0.9608,0.6081,0.9252,0.85,5093.0,6462.0,5117.0,2025.0
21097,348.0,18629.0,306.3642802,60.80669714,0.219,0.4514,0.3356,0.6705,0.3196,0.6154,0.5053,0.4499,0.6329,2321.0,5220.0,3512.0,1891.0
21099,329.0,18510.0,412.4783176,44.87508606,0.3053,0.4174,0.3251,0.7924,0.3859,0.9599,0.3177,0.6345,0.7685,3000.0,5081.0,3080.0,1440.0
21101,781.0,46362.0,436.4819021,106.2174623,0.4406,0.2869,0.7389,0.4279,0.4088,0.8472,0.6246,0.7736,0.6931,4187.0,11505.0,10461.0,5817.0
21103,282.0,15528.0,286.2756217,54.24143316,0.3015,0.2143,0.1726,0.6558,0.6176,0.2763,0.0513,0.1687,0.3929,1620.0,4491.0,3357.0,1426.0
21105,93.0,4691.0,242.2743621,19.36234589,0.4292,0.0,0.0487,0.6963,0.71,0.4734,0.7469,0.5727,0.6406,654.0,1369.0,743.0,519.0
21107,891.0,46359.0,541.9957949,85.53387395,0.3935,0.2299,0.3652,0.5466,0.1496,0.5801,0.5505,0.3254,0.4782,4204.0,12778.0,9415.0,5228.0
21109,316.0,13357.0,345.1967047,38.69388038,0.0013,0.0,0.3069,0.8567,0.4008,0.6807,0.1067,0.4062,0.6638,2378.0,4003.0,1702.0,1296.0
21111,11968.0,759724.0,380.4755796,1996.77467,0.7077,0.7485,0.9223,0.0509,0.4505,0.8946,0.5275,0.6718,0.5559,49799.0,141612.0,161586.0,177361.0
21113,735.0,51015.0,172.1216044,296.3892893,0.3572,0.7122,0.3333,0.2302,0.5594,0.3473,0.7396,0.3343,0.5769,4416.0,10612.0,9486.0,10260.0
21115,561.0,23280.0,261.9578884,88.8692459,0.0146,0.0732,0.5874,0.9004,0.639,0.9312,0.5492,0.9557,0.8147,3078.0,5763.0,4453.0,2589.0
21117,2431.0,163393.0,160.2518841,1019.601117,0.3881,0.5339,0.9,0.0968,0.4432,0.7972,0.3225,0.5145,0.3878,11406.0,32272.0,33180.0,35671.0
21119,378.0,15884.0,351.5178867,45.18688977,0.0204,0.1238,0.3063,0.9793,0.7752,0.9341,0.7794,0.9793,0.8755,2633.0,3559.0,2801.0,1570.0
21121,693.0,31740.0,386.2984638,82.1644479,0.0777,0.1067,0.3814,0.9436,0.4473,0.9163,0.5501,0.8599,0.8806,5572.0,7976.0,4484.0,2984.0
21123,238.0,14127.0,261.532382,54.01625562,0.3028,0.3986,0.0879,0.5963,0.5301,0.2496,0.5008,0.2334,0.5613,1589.0,3902.0,3225.0,1229.0
21125,1129.0,59950.0,433.9577954,138.1470748,0.0828,0.192,0.3588,0.9032,0.6377,0.7182,0.3056,0.7151,0.7456,7891.0,16271.0,11465.0,6017.0
21127,374.0,15870.0,415.5948356,38.18623005,0.0191,0.2744,0.2967,0.9634,0.5294,0.8071,0.0767,0.5712,0.6437,2692.0,4603.0,2467.0,1056.0
21129,182.0,6896.0,208.8571325,33.0177855,0.0513,0.0,0.2802,0.88,0.1812,0.9226,0.936,0.8446,0.7813,1582.0,1802.0,1168.0,410.0
21131,281.0,10869.0,400.8440516,27.11528326,0.0064,0.0,0.1309,0.9936,0.5622,0.9554,0.5794,0.8542,0.7701,2105.0,3074.0,1528.0,638.0
21133,591.0,23382.0,337.9138001,69.19516158,0.0083,0.0866,0.3754,0.9153,0.6501,0.8609,0.1786,0.745,0.8074,3873.0,5894.0,4227.0,1934.0
21135,316.0,13646.0,482.8361711,28.26217424,0.0076,0.0,0.1773,0.8774,0.3292,0.7049,0.1834,0.3601,0.5361,2282.0,4042.0,2263.0,855.0
21137,471.0,24424.0,332.7325105,73.40430895,0.1904,0.0516,0.043,0.8465,0.7141,0.7475,0.1528,0.4865,0.7714,3411.0,7238.0,4098.0,2203.0
21139,213.0,9353.0,313.1283969,29.86953624,0.0809,0.0544,0.0939,0.8039,0.7494,0.5801,0.0675,0.3744,0.2964,1092.0,2933.0,1905.0,796.0
21141,451.0,26757.0,552.1315148,48.46128011,0.3961,0.2958,0.2012,0.5737,0.2197,0.6425,0.2257,0.1971,0.5495,2773.0,8190.0,4440.0,3018.0
21143,151.0,8325.0,213.8405834,38.93087021,0.3247,0.2579,0.0557,0.8497,0.3808,0.021,0.9761,0.3674,0.3133,801.0,2696.0,1957.0,1109.0
21145,1122.0,65292.0,248.7465749,262.4840162,0.5177,0.2919,0.6893,0.4709,0.1394,0.7475,0.5056,0.5091,0.4534,4385.0,14406.0,16013.0,11137.0
21147,425.0,17850.0,426.8036111,41.822514,0.3671,0.3295,0.0653,0.9249,0.4273,0.9701,0.9433,0.8895,0.8752,2840.0,4961.0,3443.0,871.0
21149,186.0,9492.0,252.4745391,37.59587019,0.0618,0.0,0.2343,0.767,0.4916,0.4877,0.1229,0.2865,0.4635,818.0,2663.0,2105.0,870.0
21151,1232.0,87324.0,437.300643,199.6887071,0.3607,0.3537,0.8284,0.3671,0.1197,0.4734,0.8857,0.5721,0.4967,6960.0,15609.0,15945.0,17121.0
21153,281.0,12887.0,308.4439997,41.78067984,0.0029,0.0,0.3734,0.9968,0.7835,0.9341,0.1977,0.8736,0.8332,2644.0,3182.0,2080.0,830.0
21155,309.0,19497.0,343.009404,56.84100719,0.4199,0.3897,0.1757,0.5575,0.6313,0.8555,0.8103,0.765,0.8067,2390.0,5842.0,3029.0,1626.0
21157,618.0,31213.0,301.2660844,103.6060865,0.0325,0.0745,0.34,0.7424,0.5059,0.1076,0.4492,0.3056,0.2184,2573.0,8664.0,7082.0,4359.0
21159,277.0,12478.0,229.6156127,54.3429946,0.2751,0.2636,0.3362,0.9838,0.7459,0.8676,0.9532,0.9917,0.8625,2172.0,3301.0,2006.0,991.0
21161,316.0,17229.0,240.1276145,71.74934892,0.3789,0.469,0.7899,0.5046,0.5148,0.8946,0.4015,0.8032,0.7182,1610.0,4079.0,3780.0,2289.0
21163,447.0,28751.0,305.4238052,94.13477112,0.3817,0.1878,0.5021,0.7536,0.6482,0.2496,0.0907,0.3496,0.4594,2184.0,6848.0,6529.0,3741.0
21165,143.0,6345.0,203.5849433,31.16635198,0.0096,0.0,0.0242,0.7424,0.171,0.9093,0.3034,0.3069,0.6326,1062.0,2102.0,1010.0,525.0
21167,403.0,21411.0,248.8322787,86.04591056,0.3177,0.4731,0.375,0.3212,0.5263,0.3626,0.079,0.1366,0.4406,2355.0,5548.0,4398.0,2795.0
21169,196.0,9983.0,289.6453895,34.46628313,0.2346,0.0,0.2547,0.7791,0.2124,0.3814,0.2642,0.2101,0.6011,1719.0,2711.0,1689.0,913.0
21171,235.0,10692.0,329.3733216,32.46164549,0.2197,0.397,0.5202,0.816,0.6807,0.8848,0.3025,0.8472,0.844,1867.0,2916.0,1567.0,1066.0
21173,513.0,27391.0,197.3666327,138.7823242,0.2525,0.4594,0.5571,0.7268,0.6329,0.6705,0.313,0.7026,0.8341,2895.0,7666.0,5497.0,2980.0
21175,219.0,13379.0,381.127117,35.10377352,0.2474,0.1968,0.39,0.9752,0.1706,0.6154,0.9573,0.8048,0.7864,2337.0,4072.0,2202.0,1234.0
21177,576.0,31216.0,467.080925,66.83210196,0.2856,0.1436,0.1328,0.8243,0.4368,0.7182,0.7695,0.6915,0.6749,3884.0,9736.0,5385.0,2735.0
21179,702.0,44875.0,417.513146,107.4816456,0.3435,0.3289,0.3018,0.4253,0.6654,0.2763,0.2655,0.2216,0.3416,3169.0,11536.0,10691.0,5584.0
21181,148.0,7062.0,195.1689509,36.18403422,0.077,0.3754,0.3095,0.8255,0.6412,0.9312,0.3435,0.7746,0.7507,1175.0,2045.0,1207.0,432.0
21183,458.0,24152.0,587.2738718,41.12561645,0.1983,0.602,0.3289,0.8434,0.7227,0.313,0.249,0.4546,0.7791,2735.0,7039.0,4363.0,2234.0
21185,639.0,63876.0,187.2331475,341.15754,0.4018,0.2429,0.3617,0.1229,0.191,0.0372,0.8676,0.1051,0.0344,2690.0,9008.0,13421.0,18500.0
21187,182.0,10673.0,351.1078746,30.39806502,0.1496,0.1318,0.1789,0.9086,0.9074,0.1624,0.0315,0.3241,0.553,1565.0,3518.0,1662.0,829.0
21189,133.0,4552.0,197.4073688,23.05891633,0.2143,0.0,0.0993,0.9004,0.6157,0.9889,0.4311,0.7679,0.8243,965.0,1137.0,488.0,499.0
21191,262.0,14509.0,277.1591944,52.34897594,0.0322,0.0796,0.3547,0.816,0.255,0.1175,0.4113,0.2295,0.2187,1628.0,4408.0,2698.0,1332.0
21193,805.0,27818.0,339.6732828,81.89634396,0.1051,0.0748,0.5288,0.9529,0.8169,0.9653,0.5909,0.9895,0.9,4329.0,6189.0,5530.0,2699.0
21195,1403.0,62791.0,786.8193399,79.80357983,0.0277,0.1353,0.4925,0.9698,0.2362,0.8676,0.4661,0.7673,0.7418,9729.0,16650.0,10361.0,5514.0
21197,327.0,12387.0,178.9797358,69.20895232,0.0557,0.1312,0.3091,0.8691,0.7405,0.8676,0.5084,0.8771,0.7931,1651.0,3354.0,2041.0,1333.0
21199,1300.0,63772.0,658.4099344,96.8575908,0.1831,0.2964,0.3738,0.7791,0.3741,0.7389,0.3932,0.5661,0.7587,7756.0,16103.0,13857.0,7440.0
21201,0.0,2191.0,99.91317246,21.92904045,0.0672,0.0,0.3674,0.8812,0.0252,0.4187,0.639,0.3945,0.4862,230.0,577.0,454.0,246.0
21203,332.0,16893.0,316.5452371,53.36677992,0.0134,0.0474,0.3801,0.9456,0.4218,0.8609,0.4935,0.8001,0.8045,2561.0,5160.0,2806.0,1349.0
21205,374.0,24302.0,279.8182727,86.84922455,0.1732,0.7103,0.6199,0.9128,0.1885,0.6425,0.9522,0.8851,0.7071,2257.0,4758.0,3668.0,3572.0
21207,391.0,17684.0,253.6572429,69.71612479,0.2034,0.6749,0.2439,0.8848,0.7593,0.8609,0.1741,0.7147,0.8918,2704.0,4769.0,3249.0,1843.0
21209,680.0,51348.0,281.7701828,182.2336185,0.4358,0.6039,0.66,0.3629,0.5521,0.313,0.6355,0.4947,0.3012,3205.0,10800.0,11491.0,10104.0
21211,578.0,44967.0,379.6374788,118.4472095,0.5651,0.8367,0.525,0.1869,0.8118,0.0872,0.7596,0.4161,0.4069,4368.0,9809.0,10149.0,8059.0
21213,353.0,17856.0,234.2033307,76.24144348,0.4776,0.3964,0.3002,0.3037,0.2018,0.4537,0.51,0.1671,0.3983,1600.0,5510.0,3430.0,1740.0
21215,255.0,17798.0,186.6779375,95.34067198,0.1777,0.0,0.2983,0.4117,0.503,0.0372,0.0774,0.0538,0.0866,1250.0,4713.0,4389.0,2636.0
21217,407.0,25315.0,266.3367905,95.04882879,0.3563,0.1213,0.2197,0.5466,0.4164,0.8376,0.7902,0.6527,0.7829,2148.0,6539.0,4730.0,3268.0
21219,225.0,12465.0,374.4965754,33.28468354,0.4699,0.4938,0.1149,0.7956,0.574,0.8322,0.3703,0.5823,0.7399,1836.0,3298.0,1934.0,1078.0
21221,248.0,14267.0,441.4333683,32.31971351,0.4104,0.0761,0.1748,0.7192,0.4358,0.6587,0.0837,0.2751,0.5231,1237.0,3424.0,3945.0,1707.0
21223,174.0,8751.0,151.6478227,57.70607085,0.0592,0.2104,0.361,0.8348,0.525,0.7049,0.0614,0.4747,0.5524,1034.0,2784.0,1344.0,849.0
21225,275.0,15065.0,342.8488034,43.94065212,0.5326,0.2385,0.1662,0.618,0.4995,0.5495,0.9392,0.6288,0.6141,949.0,4555.0,2967.0,1054.0
21227,1605.0,121066.0,541.6021674,223.5330789,0.5677,0.8332,0.8055,0.3337,0.7943,0.6297,0.8424,0.9089,0.7173,9275.0,20786.0,22825.0,25141.0
21229,199.0,12017.0,297.2719256,40.42426804,0.4126,0.4489,0.056,0.6979,0.6141,0.2763,0.7313,0.4187,0.5871,1315.0,3473.0,1868.0,1539.0
21231,388.0,20557.0,458.1825457,44.86639701,0.2216,0.5597,0.142,0.937,0.6721,0.9475,0.3203,0.7584,0.8656,3738.0,5689.0,3463.0,1813.0
21233,253.0,13331.0,331.943481,40.1604513,0.3929,0.4473,0.3337,0.723,0.773,0.5645,0.6348,0.7641,0.7612,1587.0,4255.0,2296.0,906.0
21235,899.0,35842.0,437.8305266,81.862725,0.0774,0.1178,0.4005,0.9166,0.2725,0.6587,0.8112,0.7797,0.7679,4283.0,8520.0,5559.0,4714.0
21237,174.0,7221.0,222.170558,32.50205637,0.0045,0.0,0.1535,0.9857,0.0939,0.9688,0.4409,0.5568,0.8415,1460.0,1937.0,1329.0,448.0
21239,339.0,25591.0,188.8286827,135.5249617,0.4562,0.78,0.382,0.0745,0.1006,0.3626,0.2544,0.0306,0.1713,1636.0,5450.0,5033.0,6183.0
22001,1027.0,62372.0,655.1292844,95.20563572,0.6014,0.5877,0.4024,0.7335,0.8357,0.7475,0.4244,0.8236,0.9109,8673.0,17035.0,10019.0,5478.0
22003,433.0,25619.0,761.8116013,33.62904943,0.6899,0.7342,0.0509,0.8087,0.8602,0.788,0.9777,0.9306,0.88,3633.0,7928.0,4314.0,2020.0
22005,1263.0,117009.0,289.9739654,403.5155358,0.7036,0.4935,0.4339,0.7864,0.6192,0.1519,0.078,0.2738,0.3279,9065.0,25794.0,23815.0,21099.0
22007,336.0,22973.0,338.66296,67.83440386,0.7408,0.5536,0.0665,0.9357,0.298,0.7475,0.1519,0.3292,0.7135,3972.0,6978.0,3051.0,1485.0
22009,776.0,41252.0,832.3801604,49.55908605,0.7456,0.362,0.2827,0.73,0.7768,0.8676,0.9175,0.9526,0.936,6441.0,10500.0,7409.0,3407.0
22011,661.0,36435.0,1157.341583,31.48163043,0.5759,0.4763,0.1137,0.9198,0.68,0.3814,0.4301,0.4957,0.6737,3625.0,9393.0,7270.0,4396.0
22013,286.0,13924.0,811.280368,17.16299389,0.8599,0.233,0.1452,0.9494,0.4413,0.9134,0.5826,0.7666,0.9032,1502.0,4212.0,2529.0,1213.0
22015,1528.0,124720.0,840.2280249,148.4358963,0.7205,0.6132,0.7625,0.6622,0.5915,0.3626,0.5928,0.7399,0.575,8645.0,24841.0,29032.0,21026.0
22017,4324.0,253125.0,878.5193054,288.1268499,0.9026,0.4132,0.8208,0.4117,0.5282,0.9163,0.5167,0.8411,0.8026,21539.0,55944.0,49357.0,39063.0
22019,3293.0,197233.0,1064.304912,185.3162545,0.7157,0.4298,0.6896,0.6781,0.5998,0.6587,0.4782,0.802,0.7475,17569.0,45462.0,40695.0,29704.0
22021,204.0,9997.0,529.4245412,18.88276652,0.5855,0.6555,0.0299,0.9564,0.6727,0.957,0.8036,0.9124,0.8879,1575.0,2869.0,1371.0,933.0
22023,79.0,6739.0,1284.884472,5.244829515,0.2687,0.4565,0.0353,0.9596,0.8924,0.006,0.0207,0.2168,0.1471,735.0,1938.0,1527.0,609.0
22025,197.0,10145.0,708.0272495,14.32854457,0.7399,0.0904,0.1238,0.9303,0.5817,0.6807,0.9255,0.8615,0.687,1712.0,2627.0,1405.0,917.0
22027,262.0,16452.0,754.8778237,21.79425529,0.9045,0.0586,0.3782,0.8984,0.6651,0.9475,0.9519,0.9873,0.9688,2448.0,5206.0,2777.0,1527.0
22029,420.0,20288.0,696.9806253,29.10841315,0.8373,0.1579,0.0831,0.8637,0.8223,0.8555,0.9338,0.95,0.9233,2633.0,5424.0,3356.0,1870.0
22031,462.0,27047.0,876.404607,30.86131655,0.8294,0.4877,0.368,0.9573,0.6527,0.8676,0.1347,0.7453,0.8867,3229.0,7888.0,4653.0,2744.0
22033,6265.0,445337.0,455.3478663,978.0149046,0.9067,0.6708,0.9615,0.1229,0.6558,0.6587,0.5578,0.7319,0.6024,26721.0,76551.0,79298.0,98011.0
22035,149.0,7419.0,420.7041497,17.63472028,0.9755,0.0907,0.3072,0.7335,0.8612,0.9914,0.9908,0.9911,0.9764,1439.0,1979.0,1032.0,435.0
22037,391.0,19756.0,453.4023744,43.57277579,0.8691,0.1041,0.0911,0.9226,0.8405,0.234,0.9768,0.781,0.6657,2846.0,6202.0,3402.0,1814.0
22039,623.0,33765.0,662.37809,50.97541798,0.7272,0.8118,0.4998,0.6453,0.8239,0.9554,0.8542,0.9812,0.9962,5301.0,9075.0,4936.0,2543.0
22041,387.0,20464.0,624.584732,32.76416946,0.7463,0.1538,0.1213,0.8637,0.7902,0.8898,0.8867,0.9484,0.9723,3386.0,5696.0,2826.0,1621.0
22043,363.0,22372.0,643.0257747,34.79176245,0.6218,0.6727,0.0315,0.9344,0.3887,0.1404,0.9736,0.462,0.6816,2806.0,7494.0,4343.0,1356.0
22045,1230.0,73799.0,574.1109187,128.5448466,0.8125,0.7332,0.5317,0.8309,0.8255,0.9134,0.2219,0.8857,0.9354,9379.0,20440.0,10602.0,6344.0
22047,577.0,33159.0,618.6294627,53.60074487,0.8949,0.1267,0.1375,0.7829,0.8262,0.8771,0.9452,0.9516,0.8427,4689.0,9522.0,5622.0,3202.0
22049,271.0,15999.0,569.1899862,28.1083652,0.7348,0.5501,0.2451,0.7536,0.6543,0.9535,0.8879,0.9328,0.9344,2174.0,4782.0,2702.0,1574.0
22051,6426.0,435204.0,295.6314045,1472.116945,0.8612,0.9109,0.9468,0.057,0.5536,0.7284,0.0993,0.4218,0.5527,43782.0,94119.0,85605.0,82018.0
22053,559.0,31399.0,651.3638663,48.20500741,0.5922,0.1987,0.1054,0.7246,0.9373,0.6934,0.4066,0.6826,0.8201,3893.0,8394.0,4987.0,3508.0
22055,2728.0,234963.0,268.7444593,874.2989554,0.737,0.7319,0.8988,0.5046,0.4976,0.6154,0.5396,0.7771,0.5571,18380.0,49247.0,40821.0,53472.0
22057,1387.0,97688.0,1068.326221,91.44023432,0.6135,0.7186,0.4823,0.7335,0.6453,0.5801,0.538,0.7443,0.759,14486.0,26988.0,13838.0,11257.0
22059,258.0,14927.0,624.6840177,23.89528078,0.524,0.5212,0.0,0.8972,0.4365,0.234,0.9182,0.4728,0.6565,2244.0,4250.0,2146.0,1365.0
22061,518.0,47480.0,471.7417927,100.6482799,0.8647,0.5377,0.71,0.7122,0.5431,0.9023,0.8797,0.9752,0.8558,2977.0,6926.0,6721.0,9200.0
22063,1925.0,135925.0,648.1689923,209.7061131,0.3976,0.2849,0.4658,0.8972,0.7775,0.2496,0.0863,0.4661,0.4639,13601.0,34956.0,25149.0,18083.0
22065,226.0,11803.0,624.4359993,18.90185706,0.9557,0.1305,0.3722,0.5116,0.9204,0.9892,0.9682,0.9774,0.9532,1966.0,2778.0,1812.0,963.0
22067,590.0,26739.0,794.9339039,33.63675882,0.8851,0.178,0.4718,0.7058,0.6406,0.9411,0.6982,0.923,0.9287,3491.0,7322.0,4043.0,2213.0
22069,638.0,39258.0,1252.260475,31.34970782,0.8663,0.2388,0.8574,0.8074,0.6071,0.9163,0.5587,0.9748,0.943,2666.0,8079.0,7872.0,4381.0
22071,5831.0,382922.0,169.4213676,2260.175357,0.9672,0.7459,0.9481,0.0223,0.4951,0.9898,0.7192,0.8344,0.7599,37349.0,63287.0,72591.0,104257.0
22073,2476.0,156398.0,610.4052893,256.2199292,0.8217,0.2646,0.5756,0.5963,0.6364,0.8472,0.8182,0.9271,0.8351,13611.0,34480.0,28516.0,24489.0
22075,295.0,23584.0,780.3337637,30.22296496,0.7393,0.7348,0.4228,0.9287,0.7915,0.0872,0.3537,0.5288,0.5852,2493.0,5435.0,4474.0,2926.0
22077,400.0,22366.0,557.3459123,40.12947705,0.8023,0.504,0.1242,0.8192,0.9191,0.8376,0.0528,0.6183,0.8141,3102.0,6048.0,3936.0,2294.0
22079,2310.0,132373.0,1318.010278,100.4339664,0.7947,0.5018,0.6457,0.61,0.5119,0.8472,0.6877,0.88,0.8822,12593.0,31930.0,24227.0,18162.0
22081,181.0,8757.0,389.0901229,22.50635389,0.8364,0.4091,0.0818,0.9249,0.625,0.9134,0.2748,0.6584,0.7969,1114.0,2499.0,1373.0,804.0
22083,372.0,20692.0,559.2830594,36.99736592,0.801,0.0981,0.2572,0.8007,0.7119,0.8472,0.8017,0.9118,0.8972,2996.0,5643.0,3335.0,1818.0
22085,426.0,24144.0,866.658691,27.85871792,0.717,0.3047,0.1082,0.9904,0.6641,0.7972,0.4486,0.7545,0.8252,2361.0,7717.0,4275.0,2206.0
22087,762.0,44091.0,377.5085463,116.7947068,0.7625,0.7373,0.2563,0.2572,0.5868,0.6425,0.1022,0.1885,0.7049,5999.0,9879.0,10898.0,3502.0
22089,640.0,52708.0,277.7216284,189.7871631,0.7443,0.5699,0.3346,0.4667,0.5447,0.3298,0.2098,0.2063,0.4002,3513.0,12147.0,10650.0,8895.0
22091,211.0,10714.0,408.4081098,26.2335633,0.9124,0.3575,0.1691,0.985,0.6657,0.9341,0.2735,0.7628,0.9468,1665.0,2854.0,1658.0,1236.0
